"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number","player_name_goal","player_name_ast","player_name_pen"
"Africa Cup of Nations","2022-01-10","Africa Cup of Nations (Group stage)","Comoros","4-2-2-2",0,NA,"","1","0","Gabon","4-2-3-1",1,NA,"Aaron Boupendza · 16&rsquor;","1","0","https://fbref.com/en/matches/4078882d/Comoros-Gabon-January-10-2022-Africa-Cup-of-Nations","Gabon","Away",58,FALSE,2,"Substitute","Serge-Junior Martinsson Ngouali for Louis Autchanga","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-10","Africa Cup of Nations (Group stage)","Comoros","4-2-2-2",0,NA,"","1","0","Gabon","4-2-3-1",1,NA,"Aaron Boupendza · 16&rsquor;","1","0","https://fbref.com/en/matches/4078882d/Comoros-Gabon-January-10-2022-Africa-Cup-of-Nations","Gabon","Away",61,FALSE,2,"Yellow Card","André Biyogo Poko","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-10","Africa Cup of Nations (Group stage)","Comoros","4-2-2-2",0,NA,"","1","0","Gabon","4-2-3-1",1,NA,"Aaron Boupendza · 16&rsquor;","1","0","https://fbref.com/en/matches/4078882d/Comoros-Gabon-January-10-2022-Africa-Cup-of-Nations","Gabon","Away",66,FALSE,2,"Substitute","Ulrick Eneme for Jim Allevinah","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-10","Africa Cup of Nations (Group stage)","Comoros","4-2-2-2",0,NA,"","1","0","Gabon","4-2-3-1",1,NA,"Aaron Boupendza · 16&rsquor;","1","0","https://fbref.com/en/matches/4078882d/Comoros-Gabon-January-10-2022-Africa-Cup-of-Nations","Comoros","Home",67,FALSE,2,"Substitute","Djoumoi Moussa for Mohamed Youssouf","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-10","Africa Cup of Nations (Group stage)","Comoros","4-2-2-2",0,NA,"","1","0","Gabon","4-2-3-1",1,NA,"Aaron Boupendza · 16&rsquor;","1","0","https://fbref.com/en/matches/4078882d/Comoros-Gabon-January-10-2022-Africa-Cup-of-Nations","Comoros","Home",76,FALSE,2,"Substitute","Nadjim Abdou for Kassim M'Dahoma","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-10","Africa Cup of Nations (Group stage)","Comoros","4-2-2-2",0,NA,"","1","0","Gabon","4-2-3-1",1,NA,"Aaron Boupendza · 16&rsquor;","1","0","https://fbref.com/en/matches/4078882d/Comoros-Gabon-January-10-2022-Africa-Cup-of-Nations","Comoros","Home",77,FALSE,2,"Substitute","Ahmed Mogni for Rafidine Abdullah","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-10","Africa Cup of Nations (Group stage)","Comoros","4-2-2-2",0,NA,"","1","0","Gabon","4-2-3-1",1,NA,"Aaron Boupendza · 16&rsquor;","1","0","https://fbref.com/en/matches/4078882d/Comoros-Gabon-January-10-2022-Africa-Cup-of-Nations","Gabon","Away",78,FALSE,2,"Substitute","David Sambissa for Aaron Boupendza","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Algeria","4-1-4-1",0,NA,"","1","0","Sierra Leone","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/1571a2e4/Algeria-Sierra-Leone-January-11-2022-Africa-Cup-of-Nations","Algeria","Home",35,FALSE,1,"Yellow Card","Abdelkader Bedrane","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Algeria","4-1-4-1",0,NA,"","1","0","Sierra Leone","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/1571a2e4/Algeria-Sierra-Leone-January-11-2022-Africa-Cup-of-Nations","Algeria","Home",46,FALSE,2,"Substitute","Djamel Benlamri for Abdelkader Bedrane","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Algeria","4-1-4-1",0,NA,"","1","0","Sierra Leone","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/1571a2e4/Algeria-Sierra-Leone-January-11-2022-Africa-Cup-of-Nations","Algeria","Home",64,FALSE,2,"Substitute","Farid Boulaya for Sofiane Feghouli","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Algeria","4-1-4-1",0,NA,"","1","0","Sierra Leone","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/1571a2e4/Algeria-Sierra-Leone-January-11-2022-Africa-Cup-of-Nations","Algeria","Home",64,FALSE,2,"Substitute","Sofiane Bendebka for Yacine Brahimi","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Algeria","4-1-4-1",0,NA,"","1","0","Sierra Leone","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/1571a2e4/Algeria-Sierra-Leone-January-11-2022-Africa-Cup-of-Nations","Algeria","Home",64,FALSE,2,"Substitute","Baghdad Bounedjah for Islam Slimani","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Algeria","4-1-4-1",0,NA,"","1","0","Sierra Leone","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/1571a2e4/Algeria-Sierra-Leone-January-11-2022-Africa-Cup-of-Nations","Sierra Leone","Away",76,FALSE,2,"Substitute","Saidu Fofanah for Alhaji Kamara","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Algeria","4-1-4-1",0,NA,"","1","0","Sierra Leone","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/1571a2e4/Algeria-Sierra-Leone-January-11-2022-Africa-Cup-of-Nations","Sierra Leone","Away",77,FALSE,2,"Yellow Card","Umaru Bangura","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Algeria","4-1-4-1",0,NA,"","1","0","Sierra Leone","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/1571a2e4/Algeria-Sierra-Leone-January-11-2022-Africa-Cup-of-Nations","Algeria","Home",84,FALSE,2,"Substitute","Saïd Benrahma for Haris Belkebla","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Algeria","4-1-4-1",0,NA,"","1","0","Sierra Leone","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/1571a2e4/Algeria-Sierra-Leone-January-11-2022-Africa-Cup-of-Nations","Sierra Leone","Away",84,FALSE,2,"Substitute","Sullay Kaikai for Mohamed Buya Turay","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Nigeria","4-1-4-1",1,NA,"Kelechi Iheanacho · 30&rsquor;","0","0","Egypt","4-1-4-1",0,NA,"","0","0","https://fbref.com/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations","Egypt","Away",12,FALSE,1,"Substitute","Mohamed Abdelmoneim for Akram Tawfik","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Nigeria","4-1-4-1",1,NA,"Kelechi Iheanacho · 30&rsquor;","0","0","Egypt","4-1-4-1",0,NA,"","0","0","https://fbref.com/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations","Nigeria","Home",30,FALSE,1,"Goal","Kelechi Iheanacho Assist: Joe Aribo","1:0",NA,"Kelechi Iheanacho","Joe Aribo",NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Nigeria","4-1-4-1",1,NA,"Kelechi Iheanacho · 30&rsquor;","0","0","Egypt","4-1-4-1",0,NA,"","0","0","https://fbref.com/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations","Egypt","Away",46,FALSE,2,"Substitute","Ayman Ashraf for Ahmed Aboul-Fotouh","1:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Nigeria","4-1-4-1",1,NA,"Kelechi Iheanacho · 30&rsquor;","0","0","Egypt","4-1-4-1",0,NA,"","0","0","https://fbref.com/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations","Egypt","Away",58,FALSE,2,"Substitute","Ahmed Sayed for Trézéguet","1:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Nigeria","4-1-4-1",1,NA,"Kelechi Iheanacho · 30&rsquor;","0","0","Egypt","4-1-4-1",0,NA,"","0","0","https://fbref.com/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations","Egypt","Away",58,FALSE,2,"Substitute","Ramadan Sobhi for Mostafa Mohamed","1:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Nigeria","4-1-4-1",1,NA,"Kelechi Iheanacho · 30&rsquor;","0","0","Egypt","4-1-4-1",0,NA,"","0","0","https://fbref.com/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations","Nigeria","Home",72,FALSE,2,"Substitute","Chidera Ejuke for Samuel Chukwueze","1:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Nigeria","4-1-4-1",1,NA,"Kelechi Iheanacho · 30&rsquor;","0","0","Egypt","4-1-4-1",0,NA,"","0","0","https://fbref.com/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations","Nigeria","Home",72,FALSE,2,"Substitute","Umar Sadiq for Taiwo Awoniyi","1:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Nigeria","4-1-4-1",1,NA,"Kelechi Iheanacho · 30&rsquor;","0","0","Egypt","4-1-4-1",0,NA,"","0","0","https://fbref.com/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations","Nigeria","Home",79,FALSE,2,"Substitute","Semi Ajayi for Kenneth Omeruo","1:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Nigeria","4-1-4-1",1,NA,"Kelechi Iheanacho · 30&rsquor;","0","0","Egypt","4-1-4-1",0,NA,"","0","0","https://fbref.com/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations","Nigeria","Home",80,FALSE,2,"Substitute","Kelechi Nwakali for Kelechi Iheanacho","1:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Nigeria","4-1-4-1",1,NA,"Kelechi Iheanacho · 30&rsquor;","0","0","Egypt","4-1-4-1",0,NA,"","0","0","https://fbref.com/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations","Egypt","Away",90,FALSE,2,"Substitute","Mohamed Sherif for El Wensh","1:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Nigeria","4-1-4-1",1,NA,"Kelechi Iheanacho · 30&rsquor;","0","0","Egypt","4-1-4-1",0,NA,"","0","0","https://fbref.com/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations","Nigeria","Home",91,FALSE,2,"Substitute","Alex Iwobi for Moses Simon","1:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Sudan","4-2-2-2",0,NA,"","2","0","Guinea-Bissau","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/ab62d451/Sudan-Guinea-Bissau-January-11-2022-Africa-Cup-of-Nations","Guinea-Bissau","Away",13,FALSE,1,"Yellow Card","Joseph Mendes","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Sudan","4-2-2-2",0,NA,"","2","0","Guinea-Bissau","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/ab62d451/Sudan-Guinea-Bissau-January-11-2022-Africa-Cup-of-Nations","Sudan","Home",15,FALSE,1,"Yellow Card","Salah Nimer","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Sudan","4-2-2-2",0,NA,"","2","0","Guinea-Bissau","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/ab62d451/Sudan-Guinea-Bissau-January-11-2022-Africa-Cup-of-Nations","Sudan","Home",50,FALSE,2,"Yellow Card","Mazin Mohamedein","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Sudan","4-2-2-2",0,NA,"","2","0","Guinea-Bissau","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/ab62d451/Sudan-Guinea-Bissau-January-11-2022-Africa-Cup-of-Nations","Sudan","Home",67,FALSE,2,"Substitute","Al Gozoli Nooh for Yasin Hamed","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Sudan","4-2-2-2",0,NA,"","2","0","Guinea-Bissau","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/ab62d451/Sudan-Guinea-Bissau-January-11-2022-Africa-Cup-of-Nations","Guinea-Bissau","Away",73,FALSE,2,"Substitute","Steve Ambri for Mama Samba Baldé","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Sudan","4-2-2-2",0,NA,"","2","0","Guinea-Bissau","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/ab62d451/Sudan-Guinea-Bissau-January-11-2022-Africa-Cup-of-Nations","Guinea-Bissau","Away",73,FALSE,2,"Substitute","Frédéric Mendy for Joseph Mendes","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Sudan","4-2-2-2",0,NA,"","2","0","Guinea-Bissau","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/ab62d451/Sudan-Guinea-Bissau-January-11-2022-Africa-Cup-of-Nations","Guinea-Bissau","Away",82,FALSE,2,"Penalty","Pelé Penalty saved by Ali Aboeshren","0:0",NA,NA,NA,"Pelé"
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Sudan","4-2-2-2",0,NA,"","2","0","Guinea-Bissau","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/ab62d451/Sudan-Guinea-Bissau-January-11-2022-Africa-Cup-of-Nations","Guinea-Bissau","Away",85,FALSE,2,"Substitute","Panutche Camará for Pelé","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-11","Africa Cup of Nations (Group stage)","Sudan","4-2-2-2",0,NA,"","2","0","Guinea-Bissau","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/ab62d451/Sudan-Guinea-Bissau-January-11-2022-Africa-Cup-of-Nations","Sudan","Home",90,FALSE,2,"Substitute","Dhiya Mahjoub for Gumaa Abas","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Mali","Away",18,FALSE,1,"Yellow Card","Hamari Traoré","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Tunisia","Home",22,FALSE,1,"Yellow Card","Hamza Mathlouthi","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Mali","Away",33,FALSE,1,"Yellow Card","Moussa Djenepo","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Tunisia","Home",46,FALSE,2,"Substitute","Saîf-Eddine Khaoui for Hannibal Mejbri","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Tunisia","Home",47,FALSE,2,"Yellow Card","Ellyes Skhiri","0:0",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Mali","Away",48,FALSE,2,"Penalty","Ibrahima Koné Penalty Kick","0:1",NA,NA,NA,"Ibrahima Koné"
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Mali","Away",59,FALSE,2,"Substitute","Yves Bissouma for Adama Traoré","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Tunisia","Home",67,FALSE,2,"Substitute","Anis Ben Slimane for Aïssa Laïdouni","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Mali","Away",73,FALSE,2,"Substitute","Moussa Doumbia for Adama Traoré","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Mali","Away",73,FALSE,2,"Substitute","Kalifa Coulibaly for Ibrahima Koné","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Tunisia","Home",77,FALSE,2,"Penalty","Wahbi Khazri Penalty saved by Ibrahim Mounkoro","0:1",NA,NA,NA,"Wahbi Khazri"
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Tunisia","Home",79,FALSE,2,"Substitute","Yoann Touzghar for Naïm Sliti","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Tunisia","Home",81,FALSE,2,"Substitute","Seifeddine Jaziri for Bilel Ifa","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Mali","Away",81,FALSE,2,"Substitute","Lassana Coulibaly for Amadou Haidara","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Mali","Away",81,FALSE,2,"Substitute","El Bilal Touré for Moussa Djenepo","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Tunisia","3-4-3",0,NA,"","2","0","Mali","4-2-3-1",1,NA,"Ibrahima Koné (P) · 48&rsquor; El Bilal Touré · 87&rsquor;","2","1","https://fbref.com/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations","Mali","Away",87,FALSE,2,"Red Card","El Bilal Touré","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Mauritania","3-3-2-2",0,NA,"","2","0","Gambia","4-2-3-1",1,NA,"Ablie Jallow · 10&rsquor;","3","0","https://fbref.com/en/matches/0f1b726c/Mauritania-Gambia-January-12-2022-Africa-Cup-of-Nations","Gambia","Away",10,FALSE,1,"Goal","Ablie Jallow Assist: Musa Barrow","0:1",NA,"Ablie Jallow","Musa Barrow",NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Mauritania","3-3-2-2",0,NA,"","2","0","Gambia","4-2-3-1",1,NA,"Ablie Jallow · 10&rsquor;","3","0","https://fbref.com/en/matches/0f1b726c/Mauritania-Gambia-January-12-2022-Africa-Cup-of-Nations","Mauritania","Home",28,FALSE,1,"Yellow Card","Pape Ibnou Bâ","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Mauritania","3-3-2-2",0,NA,"","2","0","Gambia","4-2-3-1",1,NA,"Ablie Jallow · 10&rsquor;","3","0","https://fbref.com/en/matches/0f1b726c/Mauritania-Gambia-January-12-2022-Africa-Cup-of-Nations","Mauritania","Home",30,FALSE,1,"Yellow Card","Almike Moussa N'Diaye","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Mauritania","3-3-2-2",0,NA,"","2","0","Gambia","4-2-3-1",1,NA,"Ablie Jallow · 10&rsquor;","3","0","https://fbref.com/en/matches/0f1b726c/Mauritania-Gambia-January-12-2022-Africa-Cup-of-Nations","Mauritania","Home",46,FALSE,2,"Substitute","Harouna Sy for Souleymane Karamoko","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Mauritania","3-3-2-2",0,NA,"","2","0","Gambia","4-2-3-1",1,NA,"Ablie Jallow · 10&rsquor;","3","0","https://fbref.com/en/matches/0f1b726c/Mauritania-Gambia-January-12-2022-Africa-Cup-of-Nations","Gambia","Away",56,FALSE,2,"Yellow Card","Ebrima Colley","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Mauritania","3-3-2-2",0,NA,"","2","0","Gambia","4-2-3-1",1,NA,"Ablie Jallow · 10&rsquor;","3","0","https://fbref.com/en/matches/0f1b726c/Mauritania-Gambia-January-12-2022-Africa-Cup-of-Nations","Mauritania","Home",59,FALSE,2,"Substitute","Souleymane Doukara for Abdallahi Mahmoud","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Mauritania","3-3-2-2",0,NA,"","2","0","Gambia","4-2-3-1",1,NA,"Ablie Jallow · 10&rsquor;","3","0","https://fbref.com/en/matches/0f1b726c/Mauritania-Gambia-January-12-2022-Africa-Cup-of-Nations","Gambia","Away",64,FALSE,2,"Substitute","Ebrima Darboe for Ablie Jallow","0:1",NA,NA,NA,NA
"Africa Cup of Nations","2022-01-12","Africa Cup of Nations (Group stage)","Mauritania","3-3-2-2",0,NA,"","2","0","Gambia","4-2-3-1",1,NA,"Ablie Jallow · 10&rsquor;","3","0","https://fbref.com/en/matches/0f1b726c/Mauritania-Gambia-January-12-2022-Africa-Cup-of-Nations","Gambia","Away",64,FALSE,2,"Substitute","Dembo Darboe for Assan Ceesay","0:1",NA,NA,NA,NA
